ADID,CreativeUrl,Currency Code,Spend,Impressions,StartDate,EndDate,OrganizationName,BillingAddress,CandidateBallotInformation,PayingAdvertiserName,CommitteeName,CommitteeIdentificationNumber,DisclosureNameOfCommittee,AdvertisingJurisdiction,Gender,AgeBracket,CountryCode,Regions (Included),Regions (Excluded),Electoral Districts (Included),Electoral Districts (Excluded),Radius Targeting (Included),Radius Targeting (Excluded),Metros (Included),Metros (Excluded),Postal Codes (Included),Postal Codes (Excluded),Location Categories (Included),Location Categories (Excluded),Interests,OsType,Segments,Language,AdvancedDemographics,Targeting Connection Type,Targeting Carrier (ISP),CreativeProperties
a17ed530b3b1b94fbc679c7fd082730bb2b18a4d934403481cf95f648dc04527,https://www.snap.com/political-ads/asset/38dcf5be0a12e7b9099dba476f790d9eec81af7bb773a88261a8384a4accbf1e?mediaType=mp4,EUR,12,1326,2023/02/03 16:56:32Z,2023/04/06 22:59:59Z,Patagonia Europe,"Jollemanhof 11,Amsterdam,1061TJ,NL",,Patagonia,,,,,,18+,germany,,,,,,,,,,,,,,,,,,,,web_view_url:https://eu.patagonia.com/de/de/actionworks/kampagnen/dein-winter-deine-wahl/?utm_source=Snapchat&utm_medium=CPC&utm_campaign=Nativve-BCT22Activism-DE-Traffic-Snapchat-Product-Brand
54bcbf4638b685275703a7269f28b4b9f9d4803cad2d5eef6eee522ce7a9c3f0,https://www.snap.com/political-ads/asset/68dd90ad401a2966bc49dfbcda2f4015bb7c9215ae1fbc72cf8be18d5e60535b?mediaType=mp4,USD,53,7155,2023/01/23 18:08:08Z,2023/01/31 07:59:08Z,Patagonia,"235 W Santa Clara St,Ventura,93001,US",,Patagonia,,,,,,,united states,,,,,,,,,,,,,"Advocates & Activists,Beachgoers & Surfers,Outdoor & Nature Enthusiasts,Green Living Enthusiasts",,Provided by Advertiser,,,,,web_view_url:https://www.change.org/p/protect-the-pacific-remote-islands?recruiter=1272289018&recruited_by_id=9b243a30-0e3d-11ed-8e30-29d227c8e722&utm_source=share_petition&utm_medium=copylink&utm_campaign=petition_dashboard
88b681ca244b3df66bdd459d6139e4f4d7097035af1f86a3c73e12cb0162cf75,https://www.snap.com/political-ads/asset/268f28a9e406e65c62674f4e56353faa059d7abbdfd5ae50997f74944401af34?mediaType=mp4,EUR,1188,1528995,2023/03/06 06:00:12Z,2023/04/02 20:59:00Z,Httpool,"Litostrojska cesta 52,Ljubljana,1000,SI",,JHL,,,,,,18+,finland,,,,,,,,,,,,,,,Provided by Advertiser,,,,,
1dd3c730f6e0ceaab89b92b4954eb225764fd215d25a8ae862e5eff0e8490053,https://www.snap.com/political-ads/asset/00afb53876aca44bdfc137ee45145264db7b1966b6ff75eac55b84778bd266c7?mediaType=jpg,USD,1250,70730,2023/01/20 22:00:06Z,2023/04/01 03:59:00Z,"American Civil Liberties Union, Inc.","125 Broad St., 18th Floor,New York,10004,US",,American Civil Liberties Union,,,,,,18+,united states,,,,,,,"New York,Los Angeles,Chicago,Dallas - Ft. Worth,Houston,Washington,Philadelphia,Atlanta,Miami - Ft. Lauderdale,Phoenix (prescott),Boston (manchester),San Francisco - Oakland - San Jose,Detroit,Seattle - Tacoma,Minneapolis - St. Paul",,,,,,"Advocates & Activists,Philanthropists",,Provided by Advertiser,en,,,,web_view_url:https://www.aclu.org/legislative-attacks-on-lgbtq-rights?utm_source=sc&utm_medium=pm&utm_campaign={{campaign.name}}&utm_content={{adSet.name}}-{{creative.name}}&utm_term=pm-{{adSet.id}}-{{ad.id}}&initms_aff=nat&initms_chan=pm&initms={{campaign.name}}-{{adSet.name}}-{{creative.name}}&ms_aff=nat&ms_chan=pm&ms={{campaign.name}}-{{adSet.name}}-{{creative.name}}
662529bab9f665503635a93c32be37f441c657048b3dc0d5a6e5f6beee75b26e,https://www.snap.com/political-ads/asset/00a100eb93f4bffa52869300ff3d85f9f8de71c74b4eadf70bbc97b450250798?mediaType=mp4,EUR,613,743009,2023/03/06 06:00:12Z,2023/04/02 20:59:00Z,Httpool,"Litostrojska cesta 52,Ljubljana,1000,SI",,JHL,,,,,,18+,finland,,,,,,,,,,,,,,,Provided by Advertiser,,,,,
ce6bf08b23069875b6a99d6b9c56e9f0122b887b9f741bc81d7cc85162c7f514,https://www.snap.com/political-ads/asset/ac28ae1a22514a7c37bc8ca2ac02f0c62fce603132c561b1a5e56a9e4fbe7585?mediaType=jpeg,EUR,68,39223,2023/03/09 22:48:03Z,2023/03/11 21:59:00Z,Katri Savolainen,FI,,Katri Savolaisen tukiryhmä,,,,,,18+,finland,Central Finland,"Central Ostrobothnia,Kainuu,Kymenlaakso,Lapland,North Karelia,Northern Ostrobothnia,Northern Savonia,Ostrobothnia,Paijanne Tavastia,Pirkanmaa,Satakunta,South Karelia,Southern Ostrobothnia,Southern Savonia,Southwest Finland,Tavastia Proper,Uusimaa",,,,,,,,,,,,,Provided by Advertiser,,,,,web_view_url:https://www.katrisavolainen.fi
1bb82e5bb298f082d942d4b859589d1b694d222eeeaad66a18a62d39ad375542,https://www.snap.com/political-ads/asset/7ac1d4c4882873aca8e4ec294f04edbf2cb90863c13d14608dbfd52b551b9c5c?mediaType=mp4,USD,250,82846,2023/02/13 22:00:35Z,2023/02/22 00:05:00Z,Blue Sky Waukesha,US,Abortion Ad Spring Primary,"Blue Sky Waukesha, Inc.",,,,,FEMALE,18+,united states,,,,,"latitude 43.060567;longitude -88.106479;radius 5.0,latitude 43.011678;longitude -88.231481;radius 5.0,latitude 42.976453;longitude -88.109039;radius 5.0,latitude 43.080565;longitude -88.261205;radius 5.0,latitude 42.905848;longitude -88.138978;radius 5.0,latitude 42.879456;longitude -88.474265;radius 5.0,latitude 42.934456;longitude -88.405374;radius 7.0,latitude 42.86668;longitude -88.333427;radius 5.0,latitude 42.881403;longitude -88.206757;radius 5.0,latitude 43.111673;longitude -88.499266;radius 5.0,latitude 43.105008;longitude -88.34204;radius 5.0,latitude 43.061028;longitude -88.404069;radius 5.0,latitude 43.014176;longitude -88.472598;radius 5.0",,,,,,,,"Advocates & Activists,Bookworms & Avid Readers,Math & Science Enthusiasts,Wellness & Healthy Lifestyle,Green Living Enthusiasts",,Provided by Advertiser,,,,,web_view_url:https://www.blueskywaukesha.org/vote
b21bd9e109e253cf430c6600c8a2be000020226614baaaab35f182715a81a711,https://www.snap.com/political-ads/asset/b8fbb0f25ffbcafa2d04773ff86b80217bcbe58eb5d54d9381a4cc96be0c6350?mediaType=mp4,EUR,31,2034,2023/03/17 12:39:11Z,2023/03/18 21:59:00Z,Katri Savolainen,FI,,Katri Savolaisen tukiryhmä,,,,,,18+,finland,,,,,latitude 62.2393;longitude 25.745951;radius 20.0,,,,,,,,,,Provided by Advertiser,,,,,web_view_url:https://www.katrisavolainen.fi
3c265e4865f70bf186ad3729bf2e3f24f94ae58012462f3972823e01e1fc771f,https://www.snap.com/political-ads/asset/b3021b7594baa2539f349eb5e74c401ee8c7c4cd394625f2c84c23049375d87f?mediaType=mp4,EUR,3000,238601,2023/03/13 23:00:00Z,2023/03/14 22:59:59Z,Initiative Media B.V,"Peter van Anrooystraat 7,Amsterdam,1101 BA,NL",,Ministerie v. Binnenlandse Zaken,,,,,,18+,netherlands,,,,,,,,,,,,,,,Provided by Advertiser,,,,,web_view_url:https://ad.doubleclick.net/ddm/clk/552396129;361401668;m
4765b95bee1d18499887993fd5174eae18c1396a77d6e0113463a9c84a326a58,https://www.snap.com/political-ads/asset/00783a89275b46cbb02a33d224a4aec27a5596a8b948d42f0c3530421ec8b228?mediaType=mp4,EUR,17533,19281737,2023/02/14 09:11:00Z,2023/03/26 21:59:00Z,Dentsu Aegis Network France,"67 Av. de Wagram,Paris,75017,FR",,MESRI,,,,,,20-30,france,,,,,,,,,,,,,Collegiates,,Provided by Advertiser,,,,,
ff05655aafd59ad8a87c856c1a321d0e13bf07e35cfff724c2965138c8b7d6ac,https://www.snap.com/political-ads/asset/f2d2aed380c4665f689d11fd22715017f928ebed54bb41ebfd574abb1228a7f1?mediaType=mp4,EUR,23,17885,2023/03/09 22:48:03Z,2023/03/17 21:59:00Z,Katri Savolainen,FI,,Katri Savolaisen tukiryhmä,,,,,,18+,finland,Central Finland,"Central Ostrobothnia,Kainuu,Kymenlaakso,Lapland,North Karelia,Northern Ostrobothnia,Northern Savonia,Ostrobothnia,Paijanne Tavastia,Pirkanmaa,Satakunta,South Karelia,Southern Ostrobothnia,Southern Savonia,Southwest Finland,Tavastia Proper,Uusimaa",,,,,,,,,,,,,Provided by Advertiser,,,,,web_view_url:https://www.katrisavolainen.fi
9d0eca1da7b9c46aa7ed51a59113679f7c9ce3a4127f42feadfb3ecf5ba1bf69,https://www.snap.com/political-ads/asset/de132d801ef8a8bafd01fe74a76143d14b2f6756a8adef16db3aebce7c65af95?mediaType=mp4,AUD,1727,318331,2023/02/05 13:00:00Z,2023/03/15 12:59:00Z,Omnicom Media Group (Australia) Pty Ltd,"32 Pyrmont Bridge Road Pyrmont NSW 2009 PO Box 66, Pyrmont NSW 2009,,,Sydney,2009,AU",,NSW Electoral Commission,,,,,,18-34,australia,,,,,"latitude -33.448331;longitude 151.442772;radius 17.0,latitude -32.9273;longitude 151.7813;radius 17.0,latitude -34.4244;longitude 150.8938;radius 17.0,latitude -33.868;longitude 151.21;radius 40.0",,,,,,,,,,Provided by Advertiser,en,,,,web_view_url:https://elections.nsw.gov.au/elections/find-my-electorate
85b5a89a90ac8592783092ad989daf504370015708172f8ff8b3b8ab8f9ab274,https://www.snap.com/political-ads/asset/c2caab22bfd09eae3a11adb01e9425b28e67ae5866dd154b043ba2aae65dbc12?mediaType=jpeg,USD,8,39243,2023/01/03 14:06:18Z,2023/01/05 07:59:00Z,"TANAMI MEDIA ",KW,,"Tanami media , ebrahem alhajri",,,,,,,kuwait,,,,,,,,,,,,,,,Provided by Advertiser,,,,,
069ae5d271f0d02ae72bf7b594da7672aeae496fa1d92ff7e3d68f57e9881903,https://www.snap.com/political-ads/asset/d49f1747858e2606649a291995a0e1497d3ebbfd038669c4fc740203d5a7fe54?mediaType=mp4,AUD,445,93112,2023/03/16 02:56:26Z,2023/03/24 12:59:00Z,Omnicom Media Group (Australia) Pty Ltd,"32 Pyrmont Bridge Road Pyrmont NSW 2009 PO Box 66, Pyrmont NSW 2009,,,Sydney,2009,AU",,NSW Electoral Commission,,,,,,18+,australia,New South Wales,,,,,,,"Sydney - Sutherland,Sydney - Ryde,Sydney - Baulkham Hills and Hawkesbury,Sydney - North Sydney and Hornsby,Sydney - Blacktown,Sydney - Parramatta,Sydney - Inner South West,Sydney - Outer West and Blue Mountains,Sydney - Inner West,Sydney - South West",,,,,,,Provided by Advertiser,,,,,web_view_url:https://elections.nsw.gov.au/elections/state-government-elections/2023-state-general-election
e4ab13f0d3319c2af6d539267a02eeb760e8c8413d987c381688a89b9a385210,https://www.snap.com/political-ads/asset/64fafe0b44b9f8431c660a1610f4916946aac02aa8cf5ae34509c4a93e8b3980?mediaType=mp4,GBP,66,22027,2022/12/07 14:00:00Z,2023/01/31 23:59:00Z,Refuge,"One America Square, 3rd floor, 17 Crosswall,London,EC3N 2LB,GB",,Refuge,,,,,FEMALE,18+,united kingdom,,,,,,,,,,,,,,,Provided by Advertiser,"zh,ar,da,nl,en,fi,fr,de,el,id,it,ja,ko,nb,pl,pt,ro,ru,es,sv,tr",,,,web_view_url:https://campaign.refuge.org.uk/page/116594/action/1?ea.tracking.id=COL_2212_SNAPA_DIVE
e0b59365077e7d6175017a74770b9c2f62fcd9075dfe7fd3461032fada3b3954,https://www.snap.com/political-ads/asset/af6b936577ed6b1e831da7e6e0d231dea89f14dc3a4a705145db5a6b6296cf80?mediaType=jpeg,USD,38,2946,2023/02/14 16:32:47Z,2023/03/14 03:59:59Z,Do Big Things,"PO Box 128,Mill Valley,94942,US",Advocacy for kids health,American Heart Association,,,,,,18-35,united states,,,,,,,"Atlanta,Columbus,Macon,Savannah,Augusta - Aiken,Albany,Tallahassee - Thomasville,Jacksonville,Orlando - Daytona Beach - Melbourne,Tampa - St. Petersburg (sarasota),West Palm Beach - Ft. Pierce,Miami - Ft. Lauderdale,Gainesville",,,,,,,,,,,,,web_view_url:https://voicesforhealthykids.org/take-action/campaigns/stop-corporate-lobbyists-from-stealing-your-voice?utm_source=snapchat&utm_medium=ads&utm_campaign=sprint2reg
c3d00fd51e07aa2fa650d859f09fbae76109c27d032a59cf740908bc4c26caff,https://www.snap.com/political-ads/asset/0f2f08130b5af9def55516c6f0f30b6376a8db94c24f6b04d6d4737748d829c7?mediaType=jpeg,USD,40,3476,2023/02/14 16:32:47Z,2023/03/14 03:59:59Z,Do Big Things,"PO Box 128,Mill Valley,94942,US",Advocacy for kids health,American Heart Association,,,,,,18-35,united states,,,,,,,"Atlanta,Columbus,Macon,Savannah,Augusta - Aiken,Albany,Tallahassee - Thomasville,Jacksonville,Orlando - Daytona Beach - Melbourne,Tampa - St. Petersburg (sarasota),West Palm Beach - Ft. Pierce,Miami - Ft. Lauderdale,Gainesville",,,,,,,,,,,,,web_view_url:https://voicesforhealthykids.org/take-action/campaigns/stop-corporate-lobbyists-from-stealing-your-voice?utm_source=snapchat&utm_medium=ads&utm_campaign=sprint2reg
906207f4c5fbec07d4252ed6eb36c44959d23eee69720299371f947f91cb369b,https://www.snap.com/political-ads/asset/c946795713694034423810bf43e286b4483a6827638b12679ab5853e8e4d4600?mediaType=mp4,GBP,34,44919,2023/02/01 12:39:09Z,2023/02/28 23:59:00Z,Medialab Group,"3-4a Little Portland Street,London,W1W 7JB,GB",,Mind Charity,,,,,,18-24,united kingdom,,,,,,,,,,,,,"Running Enthusiasts,vac_247,Wellness & Healthy Lifestyle",,Provided by Advertiser,,,,,web_view_url:https://2727.givepenny.com/?utm_medium=paid&utm_source=snapchat&utm_campaign=2727%202023&utm_content=ba3dcb47-e941-4c17-8d2f-ba7fbf7591c0
bc0672c7c619103fb32684fec11fe76eecaf81aafbf54d52a827b1b1471ac180,https://www.snap.com/political-ads/asset/032577a88a7adc6da6d7cacb341106ce4def1b301c338935a7aa92790dee4585?mediaType=mp4,EUR,27,18694,2023/03/09 22:48:03Z,2023/03/17 21:59:00Z,Katri Savolainen,FI,,Katri Savolaisen tukiryhmä,,,,,,18+,finland,Central Finland,"Central Ostrobothnia,Kainuu,Kymenlaakso,Lapland,North Karelia,Northern Ostrobothnia,Northern Savonia,Ostrobothnia,Paijanne Tavastia,Pirkanmaa,Satakunta,South Karelia,Southern Ostrobothnia,Southern Savonia,Southwest Finland,Tavastia Proper,Uusimaa",,,,,,,,,,,,,Provided by Advertiser,,,,,web_view_url:https://www.katrisavolainen.fi
4984174c5ef9f897d9de6b0c44abaf8fd02402fda918f1ef93ee3e42f20d4195,https://www.snap.com/political-ads/asset/dd9463a28e0148022915cd8775d0d5fa6184fc6e429dee00d08baad4bc4f5b1b?mediaType=mp4,SEK,943,30222,2023/02/17 15:45:00Z,2023/03/01 22:59:59Z,Djurens Rätt,"Box 17132,Stockholm,104 62,SE",,Djurens Rätt,,,,,FEMALE,18+,sweden,,,,,,,,,,,,,,,Provided by Advertiser,sv,,,,web_view_url:https://www.djurensratt.se/eci?utm_source=snapchat&utm_medium=ads&utm_campaign=ffe
68ad4e65e6ffbcfef3f10f36158ed1e0ed4ad018a2251917761a91c7b0870736,https://www.snap.com/political-ads/asset/cb45c1a0818259464f4862e9ba44a54d18258b94f522698770447fb48e30fe60?mediaType=mp4,EUR,274,82029,2023/03/08 00:04:50Z,2023/03/15 13:59:00Z,Digital Media Enzo B.V.,"Wibautstraat 131-D,Amsterdam,1091GL,NL",,Gemeente Amsterdam,,,,,,18-25,netherlands,,,,,"latitude 52.378;longitude 4.9;radius 8.0,latitude 52.310284;longitude 5.036374;radius 8.0",,,,,,,,,,Provided by Advertiser,,,,,web_view_url:https://www.amsterdam.nl/verkiezingen/?utm_source={{site_source_name}}&utm_campaign=verkiezingen&utm_content={{creative.name}}&utm_medium=social-ad
8697eb2258715ef402fa9c6624047199ba1d7be21a0a9f5fdffb66e2cc0e9a68,https://www.snap.com/political-ads/asset/dfbd5e245720367620a279f0e6043f2cb1764312d7f148d752ac861ba7286b14?mediaType=mp4,AUD,1020,329516,2023/02/05 13:00:00Z,2023/03/15 12:59:00Z,Omnicom Media Group (Australia) Pty Ltd,"32 Pyrmont Bridge Road Pyrmont NSW 2009 PO Box 66, Pyrmont NSW 2009,,,Sydney,2009,AU",,NSW Electoral Commission,,,,,,18-34,australia,New South Wales,,,,,,,"Sydney - Sutherland,Sydney - Northern Beaches,Sydney - Ryde,Sydney - Eastern Suburbs,Sydney - Outer South West,Sydney - South West,Sydney - Inner West,Sydney - Outer West and Blue Mountains,Sydney - North Sydney and Hornsby,Sydney - Parramatta",,,,,,,Provided by Advertiser,en,,,,web_view_url:https://elections.nsw.gov.au/voters/voting-options
fee3225b79934a8b1c71b075141443060aa06e2378bbd6947e2dd3dd45ce67e2,https://www.snap.com/political-ads/asset/a85a7dfa1fd5fd7decd61bf5f2482739f92c0127bdb2b57113a7f2ea50d58ad6?mediaType=mp4,USD,250,17361,2023/01/17 23:03:52Z,2023/01/21 15:05:00Z,Patagonia,"235 W Santa Clara St,Ventura,93001,US",,Patagonia,,,,,,,united states,,,,,,,San Diego,,,,,,,,,,,,,web_view_url:https://sandiego350.org/event/civi_event_1447/?instance_id=390
e9d0467595330b6e62cc93472c2d36c138c5fbf6f9a5760e83e82c2d9a654b53,https://www.snap.com/political-ads/asset/c1ba8adb97451d652c5969a4173d8d7f6030660f2acec1f1b7874c111fb5a367?mediaType=mp4,USD,69,8122,2023/02/22 19:03:03Z,2023/04/11 03:59:59Z,Wavelength Strategy,US,,MSEA,,,,,,18+,united states,Maryland,,,,,,,,,,,,,,,,,,,web_view_url:https://marylandeducators.org/support-paid-teaching-internships-and-addressing-the-educator-shortage/?utm_source=snapchat&utm_content=2023leg&utm_medium=paid
9d7443cc0528b319edfeb9a400fe48c118c7ef2fbb89f02c75701a3b2163b6da,https://www.snap.com/political-ads/asset/327b57603f401ab5d4b949c6ef0e7179540edd5b8b254c0ee756c3096c01ac7b?mediaType=jpeg,EUR,45,14061,2023/03/09 22:48:03Z,2023/03/17 21:59:00Z,Katri Savolainen,FI,,Katri Savolaisen tukiryhmä,,,,,,18+,finland,,,,,latitude 62.2393;longitude 25.745951;radius 60.0,,,,,,,,,,Provided by Advertiser,,,,,web_view_url:https://www.katrisavolainen.fi
948ee382d0682a56ca0d5db8e028b116b6c9fd142cc25400e92ea373990f367d,https://www.snap.com/political-ads/asset/750cc0e914fe3805613642931afd631841a97eb6cfa0e59ccc9fe37d627b4e69?mediaType=mp4,USD,400,56475,2023/02/22 01:32:20Z,2023/03/01 07:59:20Z,Patagonia,"235 W Santa Clara St,Ventura,93001,US",,Patagonia,,,,,,,united states,California,,,,,,,,,,,,,,,,,,,web_view_url:https://epic.salsalabs.org/protectpomohomelandsandredwoodforestsjacksonforest/index.html
ab80f442f21a4c8548924ff78093f3d87c46383edf43344aceb773f30dc55b6c,https://www.snap.com/political-ads/asset/4e08ac1569abf94c9a79ceab825a3cfc2eda53f970e5deb368cc27af2f43a11b?mediaType=mp4,USD,367,17362,2023/03/14 15:56:56Z,2023/04/05 01:00:00Z,Priorities USA Action,US,,Priorities USA,,,,,,18+,united states,Wisconsin,,,,,,,,,,,,,,,en,,,,
c9eb6cf1b68874713babacede92e4467d7606453f62e629a566f15ce94ea8ac8,https://www.snap.com/political-ads/asset/1d8511bf13e8b0f994fae7548c26e195a24477286c04cded1abbc59b17c18a46?mediaType=mp4,EUR,61,118845,2023/02/22 12:45:26Z,,Volkspartij voor Vrijheid en Democratie,NL,,VVD,,,,,,18+,netherlands,,,,,,,,,,,,,"Political News Watchers,Business News Watchers",,Provided by Advertiser,nl,,,,
b9de01efe7279a59f1f89eaefdbbeb881319ed349ad55c1bba25ac6bac7ca0f8,https://www.snap.com/political-ads/asset/fef35cb1f13e383e07621142006d110c7b6b3a7a15a15ca75faad619fa791b0a?mediaType=mp4,USD,600,210862,2023/02/06 03:40:29Z,,Turnout Activism Inc.,"35 Walden St #3g,Cambridge,02140,US",,Turnout Activism Inc.,,,,,,15+,united states,Ohio,,,,,,,,,,,,"slc_10124,slc_10039",,Provided by Advertiser,,,,,web_view_url:https://docs.google.com/forms/d/e/1FAIpQLSdhs3slOEVF7MYFUX7E2Qa02HnLiypAAENe6q1KMQ8Q7bICNA/viewform?usp=sf_link
3588fbb0761ca05f1157831d48400ff90631ccdb3c5267693901b750bf484114,https://www.snap.com/political-ads/asset/0dcbaabd7c64c312ffebec789ee4c420f3755a444341545dec58c69ceea8d82e?mediaType=mp4,EUR,50,21566,2023/02/10 12:39:15Z,2023/02/12 22:59:00Z,Volkspartij voor Vrijheid en Democratie,NL,,VVD,,,,,,18+,netherlands,,,,,,,,,,,,,"Political News Watchers,News Watchers",,Provided by Advertiser,nl,,,,
2e5925ba46ef2f6c38a472ec21c93b8512c8359f516f7d309530f05451038e31,https://www.snap.com/political-ads/asset/773f78ae4dcc1ee443ac7021668b98edf37647531cc94d54d15718783577f786?mediaType=mp4,USD,400,49582,2023/02/14 21:53:43Z,2023/02/25 07:59:43Z,Patagonia,"235 W Santa Clara St,Ventura,93001,US",,Patagonia,,,,,,,united states,New Mexico,,,,,,,,,,,,"Advocates & Activists,Outdoor & Nature Enthusiasts,Green Living Enthusiasts",,Provided by Advertiser,,,,,web_view_url:https://westernlandowners.org/policy/nm-enchantment-fund/
31c2123c18a6e2be8559a00f4ab6ef6abb9595bb73e2e3696247329bee27ec9b,https://www.snap.com/political-ads/asset/dec6e6d65d0276d97de0a224ba3b172b8c210517d7a73017adefa9f721105166?mediaType=mp4,GBP,2655,634558,2023/01/19 16:30:00Z,2023/03/17 23:59:00Z,Refuge,"One America Square, 3rd floor, 17 Crosswall,London,EC3N 2LB,GB",,Refuge,,,,,FEMALE,18+,united kingdom,,,,,,,,,,,,,,,Provided by Advertiser,"zh,ar,da,nl,en,fi,fr,de,el,id,it,ja,ko,nb,pl,pt,ro,ru,es,sv,tr",,,,web_view_url:https://campaign.refuge.org.uk/page/120554/petition/1?ea.tracking.id=POLMIS_2301_SNAPAD2_DIVE
2023888760e0f2c64fc48b22659e111e6861bd56dda316eca8c9b62deae28f85,https://www.snap.com/political-ads/asset/690f713ad2abff6f6915ac1abbc1a6adfd37d9a50e028e62456843291e885777?mediaType=mp4,USD,7188,2113710,2023/01/09 15:08:55Z,2023/03/09 04:59:00Z,It Gets Better Project,US,NA,It Gets Better Project,N/A,N/A,N/A,NA,,14-18,united states,,,,,,,,,,,,,"Beauty Mavens,Advocates & Activists,Arts & Culture Mavens,Pop Music Fans",,,,,,,web_view_url:https://www.50states50grants.com/?utm_source=snapchat&utm_medium=paidsocial&utm_campaign=50statesseason2&utm_content=students-us&utm_term=v1&aid=snapchat_paidsocial
d447d4fe396d03379b34a0751cf3c19f97407b2b069d36d0cf0cc96dc40da5ae,https://www.snap.com/political-ads/asset/7596216e1646106bc5dcc9cd244f61f95ad57d8556bb838b75e55ffafc2383c3?mediaType=mp4,USD,298,61591,2023/03/11 00:33:40Z,2023/03/20 23:33:40Z,Patagonia,"235 W Santa Clara St,Ventura,93001,US",,Patagonia,,,,,,18+,united states,Oregon,,,,,,Portland,,,,,,"Advocates & Activists,Outdoor & Nature Enthusiasts,Green Living Enthusiasts",,Provided by Advertiser,,,,,web_view_url:https://wildsalmoncenter.org/2023/03/06/take-action-halt-the-timber-industry-grab-on-oregons-state-forests/
dba1105b0ea72f67be6d47d5c2f3cd49e3acfc282dd0c0113b816c920f1277c3,https://www.snap.com/political-ads/asset/4dc906fcf327bf45108f1f987d8e6160ce2d86d79e2b8b5c2148e8a0d07d632d?mediaType=mp4,USD,2680,322985,2023/01/20 22:00:06Z,2023/04/01 03:59:00Z,"American Civil Liberties Union, Inc.","125 Broad St., 18th Floor,New York,10004,US",,American Civil Liberties Union,,,,,,18+,united states,,,,,,,"New York,Los Angeles,Chicago,Dallas - Ft. Worth,Houston,Washington,Philadelphia,Atlanta,Miami - Ft. Lauderdale,Phoenix (prescott),Boston (manchester),San Francisco - Oakland - San Jose,Detroit,Seattle - Tacoma,Minneapolis - St. Paul",,,,,,"Green Living Enthusiasts,Vegans & Organic Foodies,Beachgoers & Surfers,vac_170,vac_172,Yoga Enthusiasts,vac_264,vac_63",,Provided by Advertiser,en,,,,web_view_url:https://www.aclu.org/news/lgbtq-rights/texas-attempt-to-tear-parents-and-trans-youth-apart-one-year-later?utm_source=sc&utm_medium=pm&utm_campaign={{campaign.name}}&utm_content={{adSet.name}}-{{creative.name}}&utm_term=pm-{{adSet.id}}-{{ad.id}}&initms_aff=nat&initms_chan=pm&initms={{campaign.name}}-{{adSet.name}}-{{creative.name}}&ms_aff=nat&ms_chan=pm&ms={{campaign.name}}-{{adSet.name}}-{{creative.name}}
abedfa1097744c2f664b168bd30b11ccd3c7af207a5b713b9256d1989c7ce476,https://www.snap.com/political-ads/asset/e194d50c06b0d9de5469c665ed797643eede7322c8a45ddc867f6a4c216b559d?mediaType=mp4,GBP,31,8143,2023/01/19 16:30:33Z,2023/01/31 04:59:59Z,Refuge,"One America Square, 3rd floor, 17 Crosswall,London,EC3N 2LB,GB",,Refuge,,,,,,18+,united kingdom,,,,,,,,,,,,,"Advocates & Activists,Political News Watchers,Philanthropists",,Provided by Advertiser,"zh,ar,da,nl,en,fi,fr,de,el,id,it,ja,ko,nb,pl,pt,ro,ru,es,sv,tr",,,,web_view_url:https://donate.refuge.org.uk/page/111649/donate/1?ea.tracking.id=gen_1001_snap_rtC
09b4355441016a06c57a6683d44e0c5b5befdd866ed105bc1a5525fc226fdce8,https://www.snap.com/political-ads/asset/e194d50c06b0d9de5469c665ed797643eede7322c8a45ddc867f6a4c216b559d?mediaType=mp4,GBP,40,5928,2023/01/11 17:00:00Z,2023/01/31 04:59:59Z,Refuge,"One America Square, 3rd floor, 17 Crosswall,London,EC3N 2LB,GB",,Refuge,,,,,,18+,united kingdom,,,,,,,,,,,,,,,,"zh,ar,da,nl,en,fi,fr,de,el,id,it,ja,ko,nb,pl,pt,ro,ru,es,sv,tr",,,,web_view_url:https://donate.refuge.org.uk/page/111649/donate/1?ea.tracking.id=gen_1001_snap_rtC
e3b5e02c7a1e1f7683ce24327acb5b4e958c377ab5f42686bc07210cf1232dcc,https://www.snap.com/political-ads/asset/64fafe0b44b9f8431c660a1610f4916946aac02aa8cf5ae34509c4a93e8b3980?mediaType=mp4,GBP,90,37152,2022/12/07 14:00:00Z,2023/01/31 23:59:00Z,Refuge,"One America Square, 3rd floor, 17 Crosswall,London,EC3N 2LB,GB",,Refuge,,,,,,18+,united kingdom,,,,,,,,,,,,,"Advocates & Activists,Political News Watchers,Philanthropists",,Provided by Advertiser,"zh,ar,da,nl,en,fi,fr,de,el,id,it,ja,ko,nb,pl,pt,ro,ru,es,sv,tr",,,,web_view_url:https://campaign.refuge.org.uk/page/116594/action/1?ea.tracking.id=COL_2212_SNAPA_DIVE
12b691db4462b192ac9264a42cd872ea96be8d98fb8a5113bbf67b9175d47126,https://www.snap.com/political-ads/asset/b9019259443f8eab10499c5e471c2a3c4bcb1fc4f5fcaca97eff18850284226b?mediaType=mp4,EUR,60,118312,2023/02/22 12:45:26Z,,Volkspartij voor Vrijheid en Democratie,NL,,VVD,,,,,,18+,netherlands,,,,,,,,,,,,,"Political News Watchers,Business News Watchers",,Provided by Advertiser,nl,,,,
